water flow;water level;prefix;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
3200.0;3.65;4.0;True;False;False;False;False;False;False;True;False;False;False;False
3200.0;3.75;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3200.0;3.85;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3300.0;4.05;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3300.0;4.25;2.0;True;False;False;False;False;False;False;True;False;False;False;False
3300.0;3.1;3.0;True;False;False;False;False;False;False;True;False;False;False;False
3300.0;3.2;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3300.0;3.15;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3300.0;3.35;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3400.0;3.3;1.0;True;False;False;False;False;False;False;True;False;False;False;False
3400.0;3.2;2.0;True;False;False;False;False;False;False;True;False;False;False;False
650.0;0.6;1.0;False;True;False;False;False;False;False;True;False;False;False;False
850.0;0.8;2.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;4.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;5.0;False;True;False;False;False;False;False;True;False;False;False;False
750.0;0.7;3.0;False;True;False;False;False;False;True;False;False;False;False;False
1900.0;1.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
2000.0;1.9;4.0;False;True;False;False;False;False;False;True;False;False;False;False
2100.0;2.9;5.0;False;False;True;False;False;False;True;False;False;False;False;False
2500.0;3.15;6.0;True;False;False;False;False;False;True;False;False;False;False;False
2600.0;3.7;1.0;True;False;False;False;False;False;False;False;False;False;True;False
2600.0;3.4;2.0;True;False;False;False;False;False;False;False;False;False;False;True
1900.0;1.9;5.0;False;True;False;False;False;False;True;False;False;False;False;False
2000.0;2.0;6.0;False;False;True;False;False;False;False;True;False;False;False;False
2100.0;2.1;1.0;False;False;True;False;False;False;True;False;False;False;False;False
2300.0;2.1;2.0;False;False;True;False;False;False;True;False;False;False;False;False
2700.0;3.5;3.0;True;False;False;False;False;False;False;False;False;False;True;False
2400.0;2.5;4.0;False;False;True;False;False;False;False;False;False;False;False;True
1900.0;1.8;1.0;False;True;False;False;False;False;True;False;False;False;False;False
2000.0;2.0;2.0;False;False;True;False;False;False;False;True;False;False;False;False
2100.0;2.1;3.0;False;False;True;False;False;False;True;False;False;False;False;False
2300.0;2.1;4.0;False;False;True;False;False;False;True;False;False;False;False;False
2400.0;2.2;5.0;False;False;True;False;False;False;False;False;False;False;True;False
2400.0;2.5;6.0;False;False;True;False;False;False;False;False;False;False;False;True
3550.0;3.4;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3650.0;3.5;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3750.0;3.6;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3850.0;3.7;1.0;True;False;False;False;True;False;False;False;False;True;False;False
3950.0;3.8;2.0;True;False;False;False;False;False;False;False;False;True;False;False
2950.0;2.8;3.0;False;False;True;False;False;False;True;False;False;False;False;False
3150.0;3.0;4.0;False;False;True;False;False;False;False;False;False;False;False;True
3550.0;3.3;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3650.0;3.5;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;1.0;True;False;False;False;False;False;False;False;False;False;True;False
3750.0;3.6;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3800.0;3.1;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3700.0;3.5;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;3.0;True;False;False;False;False;False;False;False;False;False;True;False
4000.0;3.8;4.0;True;False;False;False;True;False;False;False;False;True;False;False
4000.0;3.8;5.0;True;False;False;False;False;False;False;False;False;True;False;False
3650.0;3.1;6.0;True;False;False;False;False;False;True;False;False;False;False;False
3750.0;3.3;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;1.0;True;False;False;False;False;False;False;False;False;False;True;False
3950.0;3.8;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3950.0;3.8;3.0;True;False;False;False;False;False;False;False;False;True;False;False
3950.0;3.8;4.0;True;False;False;False;False;False;False;False;False;True;False;False
3700.0;3.5;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3900.0;3.7;6.0;True;False;False;False;False;False;False;False;False;False;False;True
4100.0;3.9;1.0;True;False;False;False;False;False;False;False;False;False;True;False
4100.0;3.9;2.0;True;False;False;False;False;False;False;False;False;False;False;True
4100.0;3.9;3.0;True;False;False;False;True;False;False;False;False;True;False;False
4200.0;4.0;4.0;True;False;False;False;False;False;False;False;False;True;False;False
5790.0;5.5;5.0;True;False;False;False;False;False;True;False;False;False;False;False
5890.0;4.6;6.0;True;False;False;False;False;False;False;False;False;False;False;True
5990.0;4.7;1.0;True;False;False;False;False;False;False;False;False;False;False;True
6090.0;4.8;2.0;True;False;False;False;False;False;False;False;False;False;True;False
6290.0;4.5;3.0;True;False;False;False;True;False;False;False;False;True;False;False
6490.0;4.6;4.0;True;False;False;False;False;False;False;False;False;True;False;False
5700.0;4.7;5.0;True;False;False;False;False;False;True;False;False;False;False;False
5900.0;4.8;6.0;True;False;False;False;False;False;False;False;False;False;False;True
6100.0;4.9;1.0;True;False;False;False;False;False;False;False;False;False;True;False
6200.0;5.0;2.0;True;False;False;False;False;False;False;False;False;False;False;True
6300.0;5.1;3.0;True;False;False;False;True;False;False;False;False;True;False;False
6500.0;5.2;4.0;True;False;False;False;False;False;False;False;False;True;False;False
850.0;0.8;4.0;False;True;False;False;False;False;False;True;False;False;False;False
850.0;0.85;5.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.85;6.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.85;1.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;2.0;False;True;False;False;False;False;False;True;False;False;False;False
775.0;0.8;5.0;False;True;False;False;False;False;True;False;False;False;False;False
6000.0;5.3;5.0;True;False;False;False;False;False;True;False;False;False;False;False
6500.0;5.4;6.0;True;False;False;False;False;False;False;False;False;False;False;True
6800.0;5.5;1.0;True;False;False;False;False;False;False;False;False;False;True;False
6900.0;4.1;2.0;True;False;False;False;False;False;False;False;False;False;False;True
7100.0;4.2;3.0;True;False;False;False;True;False;False;False;False;True;False;False
7100.0;4.3;4.0;True;False;False;False;False;False;False;False;False;True;False;False
6100.0;4.4;5.0;True;False;False;False;False;False;True;False;False;False;False;False
6300.0;4.5;6.0;True;False;False;False;False;False;False;False;False;False;False;True
6500.0;4.6;1.0;True;False;False;False;False;False;False;False;False;False;False;True
6600.0;4.7;2.0;True;False;False;False;False;False;False;False;False;False;True;False
6800.0;4.8;3.0;True;False;False;False;True;False;False;False;False;True;False;False
6900.0;4.9;4.0;True;False;False;False;False;False;False;False;False;True;False;False
4000.0;5.0;5.0;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;5.1;6.0;True;False;False;False;False;False;False;False;False;False;False;True
4600.0;5.2;1.0;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;5.3;2.0;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;5.4;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4800.0;5.5;4.0;True;False;False;False;False;False;False;False;False;False;True;False
4750.0;5.1;2.0;True;False;False;False;False;False;True;False;False;False;False;False
4950.0;5.2;3.0;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.3;4.0;True;False;False;False;False;False;False;False;False;False;True;False
5150.0;5.4;5.0;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.5;6.0;True;False;False;False;True;False;False;False;False;True;False;False
5250.0;5.0;1.0;True;False;False;False;False;False;False;False;False;True;False;False
4000.0;3.8;1.0;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;4.0;2.0;True;False;False;False;False;False;False;False;False;False;False;True
4500.0;4.3;3.0;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;4.5;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;4.5;5.0;True;False;False;False;False;False;False;False;False;False;True;False
4800.0;4.6;6.0;True;False;False;False;False;False;False;False;False;False;False;True
4350.0;4.1;3.0;True;False;False;False;False;False;True;False;False;False;False;False
4750.0;4.5;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;6.0;True;False;False;False;False;False;False;False;False;False;True;False
5050.0;5.6;1.0;False;False;False;True;True;False;False;False;False;True;False;False
5050.0;5.6;2.0;False;False;False;True;False;False;False;False;False;True;False;False
3550.0;3.3;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3650.0;3.5;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3750.0;3.6;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3850.0;6.0;2.0;False;False;False;True;True;False;False;False;False;True;False;False
3750.0;6.3;3.0;False;False;False;True;False;False;False;False;False;True;False;False
3800.0;3.1;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3700.0;3.5;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;2.0;True;False;False;False;False;False;False;False;False;False;True;False
4000.0;5.8;3.0;False;False;False;True;True;False;False;False;False;True;False;False
4000.0;5.6;4.0;False;False;False;True;False;False;False;False;False;True;False;False
875.0;0.9;6.0;False;True;False;False;False;False;False;True;False;False;False;False
875.0;0.95;1.0;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;2.0;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;3.0;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.9;4.0;False;True;False;False;False;False;False;True;False;False;False;False
750.0;0.9;5.0;False;True;False;False;False;False;True;False;False;False;False;False
3650.0;3.1;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3750.0;3.3;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3950.0;3.8;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3950.0;7.0;1.0;False;False;False;True;False;False;False;False;False;True;False;False
3950.0;6.0;2.0;False;False;False;True;False;False;False;False;False;True;False;False
3700.0;3.5;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3900.0;3.7;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4100.0;3.9;5.0;True;False;False;False;False;False;False;False;False;False;True;False
4100.0;3.9;6.0;True;False;False;False;False;False;False;False;False;False;False;True
4100.0;5.9;1.0;False;False;False;True;True;False;False;False;False;True;False;False
4200.0;6.0;2.0;False;False;False;True;False;False;False;False;False;True;False;False
5790.0;5.5;3.0;True;False;False;False;False;False;True;False;False;False;False;False
5890.0;4.6;4.0;True;False;False;False;False;False;False;False;False;False;False;True
5990.0;4.7;5.0;True;False;False;False;False;False;False;False;False;False;False;True
6090.0;4.8;6.0;True;False;False;False;False;False;False;False;False;False;True;False
6290.0;6.0;1.0;False;False;False;True;True;False;False;False;False;True;False;False
6490.0;6.2;2.0;False;False;False;True;False;False;False;False;False;True;False;False
